leverage_ratio,total_asset_total_liab,current_ratio,quick_ratio,ROI,ROE,asset_turnover,ROS,debt_coversion_ratio,debt_ratio,ROCE,Default,nace,nace_group
0.88130007,2.134687303,1.950279262,1.812190586,0.374473776,0.70449754,1.340652537,0.023070884,0,0.468452686,0.181908554,0,1310,2
1.924247569,1.51968365,1.785041502,1.195934116,0.287986509,0.842143849,0.946805296,0.020424105,0.015833403,0.65803169,0.074973909,0,1413,3
2.183176819,1.458048103,0.954018179,0.732533561,0.930113291,2.960715065,0.910679546,0.040010259,0,0.685848428,0.216518564,0,1723,2
8.369540991,1.119480865,1.391296568,0.562384274,0.075097807,0.703631978,0.520231987,0.038447357,0.001711563,0.893271186,0.056746191,0,1610,2
5.269307273,1.189778267,1.191418479,0.686381233,3.186396227,19.97649704,1.163666741,0.059846827,0,0.840492744,1.017414498,0,1610,2
9.265040841,1.107932606,0.877278828,0.299148642,0.123063417,1.263251005,0.482583632,0.091949205,0.003056682,0.902581976,0.12788127,0,2030,2
15.82334043,1.063197781,0.968955266,0.951637795,0.447736126,7.532417263,1.649102342,0.034765909,0.019091346,0.940558773,0.557985131,0,1812,2
10.21560596,1.097889445,1.117178457,0.776645397,0.772944987,8.669046405,1.068299417,0.040335488,0.015254262,0.910838522,0.501639999,0,1320,2
4.365779514,1.229054169,1.033727482,0.997004021,0.330373341,1.772710505,1.82406442,0.021674994,0.092937469,0.813633788,0.973053423,0,1039,2
10.45709004,1.095628898,0.787234218,0.390283037,0.126702508,1.451642044,0.868522948,0.057181984,0.006190308,0.912717802,0.15472101,0,1051,2
2.579527693,1.387667868,1.417694225,0.908567789,0.135539122,0.485166039,1.478023668,0.015764805,0.007732035,0.720633534,0.067702256,0,1105,1
7.995053997,1.125077329,1.109330767,0.768784304,0.258861776,2.328475651,0.638928884,0.056818039,0.007783804,0.888827794,0.100074435,0,1419,2
11.93974329,1.083753895,1.218296074,0.898997811,0.489393503,6.33262629,0.708643476,0.05944929,0.020910126,0.922718714,0.121637061,0,1512,2
10.03401769,1.099660976,1.43638277,1.072512292,2.334060779,25.75406793,1.416193827,0.033378969,0.116162686,0.90937118,0.150893921,0,1320,2
4.580891585,1.218298115,1.543570377,1.307496604,0.743359531,4.148608949,0.632331167,0.023741674,0,0.820817161,0.038855309,0,1392,2
6.17873436,1.161845443,1.023935765,0.824248722,0.530718378,3.809886253,0.936320339,0.04261616,0.024534364,0.860699679,0.122549236,0,1512,2
9.444330419,1.105883631,0.990946461,0.762165559,2.693959488,28.13660303,0.975995846,0.06507597,0.056088057,0.904254274,0.447979132,0,1392,2
5.13662583,1.194680328,0.611847327,0.507151335,6.929633749,42.52456945,1.206377801,0.021269066,0,0.837044,0.273012937,0,1012,1
1.626593483,1.614781757,1.703900772,0.104188155,-0.621272473,-1.631830227,0.266865064,0.022219813,-0.041150844,0.619278732,0.013178439,0,1320,2
8.197241784,1.121992254,1.084870261,0.953694258,0.900113365,8.27856025,1.519899482,0.022654616,0.029396442,0.89127175,0.142629335,0,1721,2
7.505426653,1.133236929,0.918239137,0.835840956,2.735510432,23.26668334,0.82406495,0.062715732,0.104701076,0.882428003,0.119829407,0,1812,2
0.838364054,2.192799232,2.710958792,0.63628357,0.525976238,0.966935809,0.421597313,0.049092561,0.078422572,0.456038102,0.067785765,0,1310,2
5.469277923,1.182839493,1.257705924,0.917571765,4.677629589,30.26088583,1.588258715,0.064985582,0.11569259,0.845423243,0.723422665,0,1623,2
5.544528683,1.180357981,1.196638721,0.783624636,1.913108819,12.52039554,1.655515176,0.047218525,0,0.847200609,0.184119892,0,1011,2
9.959119193,1.100410486,0.640825514,0.595969651,-0.587934184,-6.443240803,2.099628147,0.002554983,0,0.908751791,0.023533132,0,1051,2
3.865531602,1.25869663,1.647484545,1.246740929,0.630965388,3.069982035,1.197549481,0.040804328,0.018846312,0.794472612,0.205030791,0,1512,2
5.103296874,1.195951759,0.953939232,0.916021533,0.64564961,3.940591249,1.070122034,0.072236312,0.024069398,0.836154128,0.204352016,0,1812,2
9.225016682,1.108400888,1.382630381,0.906606672,0.259506127,2.65345448,0.869182687,0.052418048,0.019209325,0.902200649,0.159889047,0,1091,1
4.760824342,1.210047657,1.222171373,0.539792641,3.289821688,18.95208486,0.565070843,0.071384079,0.11992183,0.826413732,0.784481694,0,1310,2
1.238372056,1.807511761,0.912711418,0.571562922,0.431483658,0.965820962,0.446693339,0.048282778,0.017489742,0.553246746,0.120256486,0,1623,2
1.009176307,1.990907132,1.552538122,0.812342393,-0.64647864,-1.298889565,0.320973533,0.019806807,-0.053191549,0.502283599,0.02224856,0,1623,2
2.371758366,1.421628111,1.857884104,1.670837131,0.523837922,1.766254897,0.694804456,0.067918188,0.033264788,0.703418842,0.115615154,0,1812,2
5.94951585,1.168080904,1.117143576,1.026991116,0.512600889,3.562327999,2.085946816,0.018736017,0.081026568,0.856105084,0.133038104,0,1392,2
9.467542504,1.105624031,1.025366017,0.458247684,1.206370452,12.62773398,0.755257588,0.064995974,0.05162151,0.904466593,0.239674287,0,1414,1
21.95247738,1.045552945,1.016444231,0.518408565,0.069856165,1.60337204,2.559951173,0.012326056,0.010746434,0.956431718,0.362077514,0,1410,2
18.20171918,1.054939865,1.380377098,1.206112374,-1.134512053,-21.78458185,1.834290801,0.036804862,-0.021374699,0.94792133,0.221722256,0,1439,2
1.625400717,1.615232902,1.868340789,1.821614075,1.730048996,4.542071873,0.911790396,0.063205589,0,0.619105764,0.325904757,0,1083,2
7.858025509,1.127258431,1.440052218,1.252680178,0.514828728,4.560366006,2.360788651,0.026751458,0,0.887108024,0.165267275,0,1396,2
12.28764207,1.081382579,0.60690038,0.164972116,2.065808958,27.44973001,1.100317287,0.024579842,0.109302688,0.924742103,0.048753602,0,1320,2
6.736162088,1.148452485,1.241979052,0.937158856,0.464590481,3.594147268,1.816541109,0.031286233,0.017823851,0.870736938,0.218529956,0,1520,2
6.141566577,1.162824906,0.901655329,0.613267576,0.014765392,0.105448033,0.687632556,0.040098507,0.000846322,0.8599747,0.147103946,0,1082,1
12.72720811,1.078571827,0.928438819,0.264805335,0.29614045,4.06518159,1.791503232,0.023456781,0.007649874,0.927151975,0.425513414,0,1320,2
3.196801496,1.312812666,0.641057762,0.586598155,5.315336969,22.30741414,0.919021542,0.100579807,0,0.761723303,0.373678063,0,1071,2
6.464219539,1.154697716,0.924150165,0.873521035,2.104560337,15.70890039,1.214021272,0.03805676,0.070278444,0.86602752,0.23423877,0,1051,2
6.953816957,1.143805914,1.497170317,1.414741024,0.195034697,1.551270279,2.182051882,0.013135599,0.014822007,0.8742742,0.124293257,0,1011,2
3.287690372,1.304164896,0.963525724,0.786421385,0.620399747,2.660082022,0.728524357,0.049641052,0.027462615,0.766774204,0.102817039,0,1813,2
13.72090288,1.072881501,0.462157908,0.38203325,0.637197147,9.380117319,0.740193713,0.013161488,0,0.932069384,0.46635,0,1039,2
19.14926675,1.052221321,0.655865176,0.622307767,0.399902502,8.05774218,1.614258671,0.006172469,0,0.950370402,0.8748,0,1520,2
8.212447578,1.121766378,1.161013635,0.613196731,-0.137124676,-1.26325389,0.987888134,0.008367164,-0.014125065,0.891451214,0.018329407,0,1041,2
3.895873657,1.256681835,1.283458622,0.756984113,0.100545743,0.492259253,0.849261775,0.044271236,0.007646753,0.795746363,0.145339184,0,1812,2
2.155062691,1.464023624,1.384164185,1.259754198,0.103001404,0.324975888,1.737885365,0.006398003,0,0.683049087,0.094503224,0,1431,2
2.412593957,1.414491629,1.316726763,0.954425662,1.622021455,5.535300615,1.013421848,0.041598335,0,0.706967775,0.553156505,0,2030,2
8.942150724,1.11182992,1.312823181,1.139605014,5.178696698,51.48738312,2.415587807,0.037178669,0,0.899418141,0.503357823,0,1720,2
3.310312077,1.302086322,0.971837289,0.622483874,0.114859249,0.495079208,0.480035269,0.042753607,0.010974182,0.767998237,0.091315454,0,1623,2
2.839810887,1.352136124,2.082414499,1.591013877,0.06910655,0.265356082,1.375190165,0.012986342,0,0.739570508,0.046822128,0,1712,3
1.751630535,1.570896648,1.296571108,0.734720295,1.763522743,4.852563028,0.41967711,0.035180768,0.110995575,0.636579117,0.049566373,0,1320,2
1.562784172,1.639883624,1.297781514,1.251995394,4.38180691,11.22962539,0.984959506,0.070918787,0,0.609799369,0.320008562,0,1623,2
21.13481727,1.04731529,0.71175766,0.690852261,0.48927969,10.83011653,2.301389443,0.016827558,0.061582014,0.954822306,0.208252627,0,1330,2
7.747343086,1.129076509,2.278850459,1.899790415,-1.195572549,-10.45808327,1.261400061,-0.004320156,0,0.885679573,-0.010844271,0,1629,2
22.77240943,1.043912789,1.244205734,0.983614189,-0.82417308,-19.59257989,1.567256408,0.014513303,0,0.957934428,0.115838148,0,1520,2
10.77522361,1.092805499,1.381304431,0.226743873,0.572170913,6.737440441,1.431350139,0.019253796,0,0.915075923,0.054757836,0,1040,3
5.233362238,1.191081747,1.206300132,0.859267611,0.62578949,3.900772573,0.493322326,0.069011937,0.018818069,0.839572936,0.112639507,0,1414,1
6.076810788,1.164560003,1.60411295,1.451565983,0.103262387,0.730768375,0.887464122,0.002906791,0.007268413,0.85869341,0.006133988,0,1000,3
2.736324227,1.365453768,2.227793057,0.469646052,0.811002607,3.030168688,0.214564215,0.09389472,0,0.732357274,0.039889401,0,1629,2
18.90290528,1.052901921,1.079133051,0.83504764,0.055350253,1.101630846,2.551279477,0.007435179,0.007884769,0.949756079,0.102374119,0,1392,2
5.155957151,1.193950409,1.522236635,1.189618687,3.215972515,19.797389,1.850615938,0.028900443,0,0.837555724,0.207077892,0,1623,2
1.216775126,1.821844545,0.93818222,0.564943097,1.613144762,3.575979184,0.776223237,0.064450349,0.067272656,0.548894253,0.425843913,0,1310,2
15.1682798,1.065927054,0.745495815,0.735571154,0.774065546,12.51530834,1.148090532,0.033579048,0.023274038,0.938150501,0.766219891,0,1813,2
17.82330157,1.056106328,0.835184422,0.502675733,0.052175126,0.982108129,1.213484084,-0.012512869,0,0.946874357,-0.089022599,0,1320,2
2.699709075,1.370410282,1.799015474,1.759743748,0,0,2.382348316,-0.006890335,0,0.729708477,-0.07139915,0,1051,2
1.759677217,1.568286041,0.784066386,0.618258378,-0.039289079,-0.108425177,0.367761183,0.069977476,-0.001618767,0.637638781,0.541258764,0,2052,1
1.184089396,1.84453083,2.410442424,1.712320902,-0.718355153,-1.568951873,1.157299484,0.000702149,0,0.542143283,0.003365033,0,1413,3
3.758108427,1.266091311,1.689256785,0.489544331,1.63325766,7.771217034,1.183079622,0.035534433,0.09646189,0.789832448,0.132898448,0,1013,2
7.907447304,1.126463062,1.262474841,1.151623977,6.926430432,61.69681408,1.389092805,0.077457792,0,0.887734391,0.800148299,0,1812,2
2.240279138,1.446372947,2.233867922,1.718686271,1.487157124,4.818804203,1.794019239,0.019852789,0,0.691384613,0.103083424,0,1623,2
3.721551752,1.268705117,2.079452353,2.0518276,2.183380278,10.30894297,1.05323946,0.053900216,0,0.788205223,0.13878885,0,1629,2
2.718100065,1.367904042,1.606429728,1.510118726,1.618022344,6.015968983,1.643711269,0.025146596,0,0.731045431,0.303460469,0,1320,2
4.513986839,1.221533654,1.322495456,1.158211054,2.220179886,12.24204267,2.073382477,0.019554035,0,0.81864302,0.110315899,0,1061,2
7.863473832,1.127170259,0.947523655,0.857719942,-4.03057759,-35.724919,1.156708916,-0.024635647,0,0.887177418,-0.252854586,0,1030,2
12.72167992,1.078605971,1.016291244,0.942096404,1.768179571,24.26239411,1.405641726,0.039447263,0.059994772,0.927122626,0.443336907,0,1520,2
6.524159371,1.153276452,1.290470729,1.217945417,0.363880557,2.737895301,1.333641712,0.016269705,0.012163874,0.867094788,0.056438802,0,1629,2
10.94308047,1.091381947,1.12919505,1.006046661,1.987063113,23.73165466,1.070673847,0.041815804,0.087573917,0.916269508,1.023417203,0,1410,2
15.16027211,1.065961877,1.033777211,0.298826633,0,0,0.697274991,0.003199654,0,0.938119854,0.020386846,0,1051,2
15.38825541,1.064984625,1.464124448,1.038014949,0.503843502,8.257115993,0.73172159,0.047422414,0.012292422,0.938980692,0.078768433,0,1623,2
3.473267179,1.287913353,1.176238968,0.978950537,1.55790145,6.968909423,1.371998854,0.031317435,0.051277924,0.776449749,0.388060493,0,2010,1
8.886130534,1.112534921,1.157529516,0.984928145,0.739474011,7.310536603,1.42919251,0.032205297,0,0.89884819,0.219521916,0,1520,2
3.230630133,1.309537136,1.634493012,0.809380991,3.711847752,15.70345495,0.995482223,0.047608077,0,0.763628592,0.205609204,0,1410,2
11.21270598,1.089184538,0.890306598,0.485819109,0.989557783,12.08517825,1.309815684,0.025282294,0.02595302,0.918118065,0.113463256,0,1011,2
1.909542902,1.523685537,1.200502343,0.61752123,2.66222779,7.74586597,0.905135482,0.064650779,0.112694276,0.656303401,0.490618365,0,1410,2
3.943073619,1.253609264,1.442844863,0.838135169,1.414237728,6.990681203,1.794461981,0.025999496,0,0.797696721,0.153409833,0,2015,2
2.722729116,1.367278549,0.750408987,0.31983896,0.340887538,1.269031962,0.480881641,0.0342429,0.05912889,0.731379864,0.051236381,0,1020,1
1.293211976,1.773268434,1.831042411,1.698833995,0.096406191,0.221079833,0.49312824,0.091829618,0.005322533,0.563930413,0.186766283,0,1083,2
7.333836605,1.136354279,1.220098956,0.879344799,1.099749051,9.165128893,1.173768234,0.033278764,0.070691496,0.880007247,0.17342022,0,1623,2
2.423070565,1.412699496,1.818617117,1.818617117,0.263417767,0.901697605,1.689140476,0.005856977,0,0.707864626,0.031478188,0,1310,2
4.531868132,1.220659554,1.837345903,1.794734685,7.459966108,41.26754878,2.267663967,0.055137733,0,0.819229241,0.361617109,0,1624,2
1.250905962,1.799420604,2.091925608,1.566963802,0.298165403,0.671142283,1.243085701,0.010443239,0,0.555734439,0.064508862,0,1623,2
16.78825683,1.059565446,1.422601037,0.904948283,0.02143252,0.381247169,1.483463538,0.028137101,0.000758429,0.943783137,0.108418262,0,1089,2
0.993700967,2.006338963,2.812181782,2.193618044,0.898991313,1.79231985,1.996747691,0.028525872,0,0.498420266,0.237848993,0,1072,1
2.935989859,1.340600631,1.620067409,0.541562601,4.931764653,19.41137566,0.978099716,0.087405119,0.116037335,0.745934305,0.41227235,0,1101,1
6.101323009,1.163898879,0.821162548,0.31630667,0.474915826,3.372530685,0.516695104,0.026464685,0,0.85918117,0.152644335,0,1101,1
1.605015363,1.623046996,1.148975605,1.007352621,3.989739492,10.39333267,1.107208197,0.091678521,0,0.616125105,0.383798089,0,1071,2
1.912690886,1.522823634,1.624561057,0.710938207,0.088900001,0.258938224,0.775802531,0.011206285,0,0.656674862,0.050625253,0,1629,2
2.193027352,1.455990665,1.831931513,0.989438916,-2.702895645,-8.630419723,0.778642311,-0.040413063,0,0.68681759,-0.082005003,0,1413,3
5.226118529,1.191346598,0.81211595,0.674527183,1.505557583,9.373779964,1.750525158,0.032028926,0,0.839386289,0.248479897,0,1061,2
1.48158855,1.67495122,1.616682957,0.579636052,1.959238173,4.862023017,0.90704296,0.049765428,0,0.597032312,0.261943204,0,1393,1
7.759886936,1.128867857,0.827140351,0.768987678,0.037224511,0.326082504,1.304510526,0.03008101,0.004878527,0.885843275,0.114406317,0,1051,2
4.007839561,1.249510986,1.114925504,0.839119516,0.410924001,2.057841468,0.965055882,0.033295165,0,0.800313092,0.101697664,0,1512,2
10.2624301,1.097442807,0.944424064,0.591823036,0.154301152,1.737805933,0.389345508,0.052310355,0.010165479,0.911209216,0.035973808,0,1089,2
1.120598584,1.892380211,1.585832618,0.720737061,1.088969972,2.30926818,0.661377289,0.046728999,0.041333393,0.528435034,0.151408451,0,1000,3
3.974888837,1.251579363,1.425216301,1.199943138,0.669874916,3.332553241,0.936057455,0.043664611,0.025482201,0.798990483,0.10945424,0,1310,2
3.049138779,1.327961458,1.027227864,1.022880378,2.456119607,9.945169147,1.306936593,0.04189838,0,0.753033903,0.232712655,0,1072,1
10.47304188,1.095483243,0.996295988,0.461385028,0.337577988,3.873046391,0.911194798,0.014671146,0,0.912839157,0.386348588,0,1419,2
2.910587634,1.343573232,1.425855931,0.547663441,0.073292949,0.286618499,1.180648456,0.018495673,0.003505384,0.744283956,0.145204506,0,1520,2
8.370411049,1.119468446,1.278451775,1.042632449,1.725248417,16.16628683,0.815246981,0.07710451,0,0.893281096,0.351377737,0,1413,3
3.812218277,1.262314466,0.921324769,0.694787876,0.619326301,2.980333346,0.617355253,0.048975307,0.044279892,0.792195627,0.06970066,0,1520,2
3.752635494,1.266479385,1.605679696,0.652180653,0.152234168,0.723513509,1.327081074,0.024560205,0.010095384,0.789590428,0.147136253,0,1413,3
13.79017238,1.07251541,1.26643708,0.712827741,0.64281185,9.507298065,1.551816798,0.041469221,0.01445419,0.932387536,0.342468765,0,1624,2
5.219139788,1.191602456,1.171611174,0.714919645,0.069440665,0.431861203,1.40033904,0.00863228,0.01456167,0.839206058,0.079438355,0,1039,2
2.253756176,1.44370372,2.032968679,1.907073142,1.252577531,4.075581878,0.770492967,0.016144543,0,0.692662896,0.031235943,0,1520,2
4.705066595,1.212536843,1.185740452,0.704526357,0.042454638,0.242206535,1.172571772,0.029843312,0.001602605,0.824717208,0.089024021,0,1030,2
9.982030567,1.100180018,0.977166769,0.961545153,1.798745978,19.75388331,0.658215512,0.049016586,0,0.908942158,0.084968642,0,1041,2
0.834375933,2.198500533,1.821172958,1.735161089,5.445737202,9.989529259,1.194716551,0.070202785,0,0.454855473,0.692097841,0,1721,2
5.903185806,1.169400055,1.185675247,1.025787921,1.462557226,10.09630428,2.327900226,0.017536408,0,0.855139348,0.357539846,0,1520,2
3.212862838,1.311248892,1.344739961,1.149596609,-0.594838617,-2.505973504,2.119028874,0.014251353,-0.044293927,0.762631721,0.123590725,0,1511,2
7.720387985,1.129527169,0.830702244,0.697922657,-0.943205883,-8.225121245,1.194079333,0.022328691,-0.030193377,0.885326203,0.071420982,0,1073,1
2.490412008,1.401539985,2.323980695,1.563006649,0.552546811,1.928616024,1.040624817,0.01974549,0.06029343,0.713500871,0.049817784,0,1721,2
2.612830861,1.382726649,1.792047281,0.656069335,0,0,0.293226463,0.07001856,0,0.723208742,0.066158506,0,1102,2
24.14634288,1.041414139,0.841497234,0.5384965,0.111472031,2.803113926,1.598879735,0.017160225,0.006304841,0.960232786,0.28830141,0,1623,2
4.850751689,1.206153616,1.20107023,1.134073519,0.0246886,0.144446865,1.908717007,0.017274632,0.00222853,0.829081791,0.427503577,0,1330,2
13.47501484,1.074211421,1.113642971,0.965018575,0.525753302,7.610286845,1.891278262,0.012180326,0,0.930915442,0.12583612,0,1520,2
21.76159537,1.045952513,1.179605791,0.749393492,1.661852375,37.82641134,1.888830161,0.016129522,0,0.956066348,0.158326945,0,1623,2
8.070290952,1.12391127,1.147551209,0.870407871,0.487970693,4.426036162,1.415574722,0.020149155,0.014585316,0.889749953,0.117307215,0,1310,2
2.756793979,1.3627402,1.416462928,1.201864883,3.885779443,14.59807281,1.694098318,0.030170829,0,0.733815587,0.332310341,0,1520,2
2.593954873,1.385511718,1.210875182,0.908696185,0.335523762,1.205857259,1.068423185,0.044974006,0,0.721754993,0.651970916,0,2041,2
16.6740962,1.059973266,1.041469422,0.928947239,0.452226199,7.992689342,1.74182878,0.011791826,0.021373354,0.943420021,0.152244833,0,1310,2
4.88886462,1.20454647,1.09869442,0.562308565,0.118584178,0.698326171,0.721153223,0.052549532,0.006723097,0.830187979,0.124796144,0,1013,2
2.04341881,1.489375939,1.200801859,1.200801859,2.134144797,6.49509642,0.998331637,0.032631658,0,0.671422153,0.19084513,0,2059,1
2.124931479,1.47060341,1.405844663,1.010799679,5.086484805,15.89491648,2.283130995,0.034582636,0,0.679992983,0.762717013,0,1623,2
15.12150737,1.066130973,1.289783183,1.233967923,1.651111414,26.61840482,1.551695847,0.029464071,0,0.937971061,0.181091165,0,1721,2
3.270435502,1.305769675,1.257821963,1.110574683,1.681305465,7.179906547,0.747892604,0.025650325,0,0.765831846,0.949112966,0,1623,2
9.68236303,1.103280573,0.910816397,0.727191698,0.80955335,8.647942776,2.515019705,0.028048536,0,0.906387754,0.663252878,0,1392,2
13.38372686,1.074717604,0.355933857,0.353667109,0.571977436,8.227167205,1.808497126,0.014281226,0,0.930476989,0.530882512,0,1030,2
1.119107514,1.893569195,2.475572603,1.848259552,0.563832619,1.19482194,0.540243543,0.039723373,0.053370046,0.528103226,0.074642537,0,2030,2
1.485147141,1.673333956,0.70373583,0.646177099,7.438360912,18.48542136,1.788298796,0.057360651,0,0.597609339,0.384115071,0,1051,2
7.354644008,1.135968512,1.576598575,1.360584852,0.120192167,1.004162765,0.807893245,0.054655673,0.00904314,0.880306091,0.075111911,0,1812,2
1.386197099,1.721398134,2.089247336,1.202237014,0.340869975,0.813382946,0.46087027,0.067644208,0.022836377,0.580923135,0.195687082,0,1410,2
1.339954971,1.746293735,2.549822322,0.675104318,2.201283997,5.150905433,0.877975525,0.052021029,0,0.572641349,0.205033937,0,1413,3
0.900221785,2.11083737,0.854161149,0.754499416,0.045135444,0.085767355,0.950324705,0.020985837,0.002373265,0.47374564,0.167716508,0,1070,1
4.149201325,1.241010238,1.16068457,0.70189272,0.000129148,0.000665009,1.772890821,0.005534835,0,0.805795125,0.043686501,0,1051,2
4.490930927,1.222670982,1.304060678,1.015737063,0.732375169,4.021421466,1.288423647,0.058720244,0.026929077,0.817881519,0.243232395,0,1061,2
5.26597267,1.189898441,1.245782421,1.04335226,1.623239983,10.17117737,0.593537317,0.081711237,0,0.840407858,0.070400896,0,1623,2
5.499499911,1.181834715,1.088666161,1.088666161,0.008467369,0.055033666,1.010126237,0.000408191,0,0.846142009,0.001872064,0,1051,2
6.186586878,1.161640016,1.517105162,1.223434938,0.360936549,2.593901866,1.470080203,0.040277072,0,0.860851887,0.260049985,0,1439,2
2.502348972,1.399624517,1.406941138,0.281862246,1.447370261,5.069195746,0.383615489,0.110310018,0.106762227,0.714477339,0.103996877,0,1102,2
8.209516686,1.12180985,1.528634361,0.863710224,0.202107237,1.861309969,1.060593498,0.04726309,0,0.891416669,0.132261224,0,2030,2
1.54876718,1.645674839,1.703030362,0.901959138,0.231008825,0.588787711,0.610721394,0.042418618,0.043800368,0.607653454,0.108714796,0,1102,2
4.610271157,1.216906981,1.79842368,1.649585083,4.368307861,24.5073916,1.206699581,0.041265502,0,0.821755496,0.131196269,0,1090,1
8.314921164,1.120265722,0.986889245,0.488384768,1.74468503,16.25160351,0.796060992,0.055640472,0,0.892645361,0.101176539,0,1412,3
8.234428787,1.121441332,1.356338062,0.79204343,0.137541352,1.27011582,1.256734981,0.030125429,0.00450548,0.891709599,0.112200139,0,1629,2
2.803228455,1.356731539,1.15348594,0.542576021,0.138298621,0.525981249,0.952597556,0.026302092,0,0.737065493,0.11392385,0,1520,2
5.808802781,1.172152514,1.052382148,0.554605449,-2.702558054,-18.40118479,0.938106089,-0.001644245,0,0.853131302,-0.003695618,0,2030,2
10.01273359,1.099872826,1.073053654,1.034613215,0.36138303,3.979815032,1.126413185,0.042177873,0.010766549,0.909196024,0.140492142,0,1721,2
4.109493185,1.243339009,1.057557293,1.051333652,0.68521307,3.50109151,1.578242926,0.02865074,0.024290404,0.804285873,0.124900724,0,1310,2
4.025683958,1.248404994,1.155917187,0.961636787,1.188180144,5.971417892,1.392438724,0.014921562,0,0.801022108,0.181351712,0,1623,2
4.371529966,1.228752864,1.298774769,1.176046644,0.12548176,0.674029036,1.262594146,-0.049475416,0,0.813833301,-0.225611384,0,1812,2
19.15413188,1.052208057,1.361920784,1.221526899,0.031376563,0.632367387,2.079432968,-0.001385844,0,0.950382383,-0.007870118,0,1520,2
22.02074529,1.045411724,1.035117351,0.616000431,0.055829223,1.285230329,1.035315776,0.026577026,0.001348104,0.95656092,0.17391763,0,1812,2
3.065416369,1.326219958,1.054231395,0.716431527,0.243886503,0.991500183,0.73086637,0.035119318,0.006780065,0.754022735,0.293410388,0,1439,2
6.89129289,1.145110651,1.320111068,0.855875664,-0.549207784,-4.333959485,2.335712035,0.018411948,-0.068509538,0.873278053,0.128356897,0,1520,2
4.009234911,1.249424148,1.239095311,0.95314635,2.109241648,10.5656869,1.059048049,0.069735604,0.075048216,0.800368715,0.32767579,0,1720,2
5.402533746,1.185098335,1.34203447,1.219150164,1.022893963,6.549113119,1.484597785,0.025394052,0.083858584,0.843811835,0.099964772,0,1520,2
2.559961304,1.390630905,1.667138228,1.605175391,3.557247487,12.6636634,1.103776914,0.051857372,0,0.71909807,0.190208557,0,1721,2
1.369522322,1.7301816,2.085710624,2.084760217,0.20474592,0.485150028,0.974901604,0.031530485,0,0.577974012,0.257476439,0,1413,3
1.751500905,1.5709389,0.87251402,0.7128941,5.458211159,15.01827294,0.799766812,0.117881968,0,0.636561995,0.278977111,0,1610,2
5.434141939,1.184021693,1.308132616,0.462148804,1.123123836,7.226338176,1.333899587,0.039504412,0.025101878,0.84457912,0.293618393,0,1039,2
3.055841293,1.327242126,1.435789965,0.902295616,1.906112161,7.730888413,1.071073566,0.082917413,0.056342488,0.753442029,0.634126315,0,1320,2
8.110873074,1.123291289,0.646908514,0.58862033,2.278897718,20.76274786,1.408201339,0.048846296,0.107651581,0.890241035,0.195800567,0,1624,2
23.85588382,1.04191838,1.070369289,0.746734263,1.804940616,44.86339426,2.094654552,0.020538342,0.078179463,0.959768077,0.265465511,0,1039,2
2.688854578,1.371905572,1.973312062,1.892572848,-3.717276731,-13.71249329,1.63370626,-0.020739407,0,0.728913141,-0.06577998,0,1721,2
2.16125786,1.462693517,0.499168734,0.281558858,0.197490541,0.624318526,0.13993199,0.049987079,0.019708759,0.683670221,0.032965422,0,1712,3
2.290109658,1.436660313,1.093043981,0.489119361,0.537223025,1.767522663,0.701496092,0.037984846,0.035813925,0.696058763,0.091785995,0,1623,2
6.791911481,1.147233957,1.40225353,1.298289023,0.043429141,0.338396021,0.513179365,0.042174598,0.020321896,0.871661786,0.035716246,0,1051,2
1.34677248,1.742515915,2.484273894,1.9363304,0.209852495,0.49247606,0.982573843,0.025707769,0.017984919,0.57388285,0.120197509,0,1520,2
13.90240715,1.071929989,0.947653675,0.808770502,4.211410649,62.76015617,1.469013653,0.041755472,0,0.932896747,0.204729986,0,1520,2
8.159283351,1.122559783,1.392474783,0.303563698,1.728858958,15.83510907,1.037923777,0.045186193,0.042155096,0.890821153,0.14022836,0,1013,2
3.261287437,1.306627373,1.3114756,0.374482419,-0.115199337,-0.490897487,0.463517133,-0.000834345,-0.006316228,0.765329137,-0.001369014,0,1392,2
15.501537,1.064509732,0.450268196,0.444222639,0.641218777,10.58109537,0.811766799,0.045469169,0,0.939399584,0.061488738,0,1011,2
1.304183833,1.76676307,1.086726467,1.048604485,2.805383549,6.464119419,0.871331569,0.068238921,0,0.56600685,0.188618981,0,1013,2
10.4421342,1.095765864,1.094190767,0.499403444,0,0,0.447202528,0.041295179,0,0.912603717,0.082977436,0,1051,2
13.11175424,1.076267445,1.309550075,1.11375302,0.169193014,2.387610239,1.877285872,0.03348849,0,0.929137088,0.319281899,0,1320,2
2.201426739,1.454250865,1.577873094,1.426162094,3.493001014,11.18258685,0.788697631,0.101461804,0,0.687639268,0.50366103,0,1083,2
2.150145111,1.465084889,1.476734067,1.44887121,0.114858769,0.361821789,2.349625234,0.008926844,0,0.682554306,0.524832856,0,1512,2
3.411392499,1.293135428,1.457401981,1.343851871,0.116527687,0.514049367,0.757317525,0.024162529,0.006685882,0.773314209,0.137751836,0,1812,2
5.277902852,1.189469194,1.958302497,1.482761372,0.616994406,3.873430942,0.466931468,0.064000053,0.050562306,0.840711138,0.056471922,0,1812,2
7.370872053,1.135669157,1.407376798,1.256525736,1.144782657,9.582829149,1.898218619,0.015311068,0,0.880538133,0.078395669,0,1071,2
